scene_name,quest_category,choice_sections,normal_sections,total_sections,total_lines,file_path
mq002_00_chicken,minor_quests/mq002,1,0,1,3,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq002\scenes\mq002_00_chicken.scnlocjson
mq002_01_deal,minor_quests/mq002,8,33,41,104,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq002\scenes\mq002_01_deal.scnlocjson
mq002_02_combat,minor_quests/mq002,0,2,2,3,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq002\scenes\mq002_02_combat.scnlocjson
mq002_03_summary,minor_quests/mq002,2,8,10,23,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq002\scenes\mq002_03_summary.scnlocjson
mq002_04_nomads_fluff,minor_quests/mq002,2,6,8,14,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq002\scenes\mq002_04_nomads_fluff.scnlocjson
mq003_00_chicken_test,minor_quests/mq003,2,0,2,7,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq003\scenes\mq003_00_chicken_test.scnlocjson
mq003_01_homeless,minor_quests/mq003,7,30,37,67,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq003\scenes\mq003_01_homeless.scnlocjson
mq003_02_corpse,minor_quests/mq003,3,5,8,8,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq003\scenes\mq003_02_corpse.scnlocjson
mq003_03_orbital_pod,minor_quests/mq003,1,8,9,19,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq003\scenes\mq003_03_orbital_pod.scnlocjson
mq005_01_alley,minor_quests/mq005,7,26,33,93,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq005\scenes\mq005_01_alley.scnlocjson
mq006_01_intro,minor_quests/mq006,9,40,49,120,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq006\scenes\mq006_01_intro.scnlocjson
mq006_02_finale,minor_quests/mq006,10,56,66,107,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq006\scenes\mq006_02_finale.scnlocjson
mq007_01_gun_found,minor_quests/mq007,3,15,18,50,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq007\scenes\mq007_01_gun_found.scnlocjson
mq007_02_skippy_reactions,minor_quests/mq007,0,19,19,19,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq007\scenes\mq007_02_skippy_reactions.scnlocjson
mq007_03_skippy_about_killing,minor_quests/mq007,3,16,19,34,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq007\scenes\mq007_03_skippy_about_killing.scnlocjson
mq007_04_skippy_return,minor_quests/mq007,5,27,32,60,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq007\scenes\mq007_04_skippy_return.scnlocjson
mq008_01_party_chats,minor_quests/mq008,0,3,3,17,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq008\scenes\mq008_01_party_chats.scnlocjson
mq008_02_shooting_contest,minor_quests/mq008,9,87,96,150,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq008\scenes\mq008_02_shooting_contest.scnlocjson
mq009_01_hook,minor_quests/mq009,6,24,30,98,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq009\scenes\mq009_01_hook.scnlocjson
mq009_02_second_meeting,minor_quests/mq009,9,21,30,81,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq009\scenes\mq009_02_second_meeting.scnlocjson
mq009_03_execution,minor_quests/mq009,3,16,19,56,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq009\scenes\mq009_03_execution.scnlocjson
mq010_01_ncpd_door,minor_quests/mq010,3,10,13,40,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq010\scenes\mq010_01_ncpd_door.scnlocjson
mq010_02_barry_talk,minor_quests/mq010,11,22,33,98,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq010\scenes\mq010_02_barry_talk.scnlocjson
mq010_03_columbarium,minor_quests/mq010,3,7,10,26,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq010\scenes\mq010_03_columbarium.scnlocjson
mq010_04_police_talk,minor_quests/mq010,3,14,17,42,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq010\scenes\mq010_04_police_talk.scnlocjson
mq010_05_barry_shot,minor_quests/mq010,0,4,4,13,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq010\scenes\mq010_05_barry_shot.scnlocjson
mq011_00_gun_range,minor_quests/mq011,6,55,61,94,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq011\scenes\mq011_00_gun_range.scnlocjson
mq012_00_stud,minor_quests/mq012,5,44,49,104,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq012\scenes\mq012_00_stud.scnlocjson
mq013_00_punks,minor_quests/mq013,7,47,54,115,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq013\scenes\mq013_00_punks.scnlocjson
mq014_01_hook,minor_quests/mq014,6,24,30,56,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq014\scenes\mq014_01_hook.scnlocjson
mq014_02_earth,minor_quests/mq014,0,4,4,12,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq014\scenes\mq014_02_earth.scnlocjson
mq014_03_second,minor_quests/mq014,4,21,25,31,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq014\scenes\mq014_03_second.scnlocjson
mq014_04_water,minor_quests/mq014,0,4,4,14,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq014\scenes\mq014_04_water.scnlocjson
mq014_05_third,minor_quests/mq014,4,20,24,34,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq014\scenes\mq014_05_third.scnlocjson
mq014_06_fire,minor_quests/mq014,0,3,3,14,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq014\scenes\mq014_06_fire.scnlocjson
mq014_07_fourth,minor_quests/mq014,4,22,26,44,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq014\scenes\mq014_07_fourth.scnlocjson
mq014_08_air,minor_quests/mq014,0,4,4,15,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq014\scenes\mq014_08_air.scnlocjson
mq015_01_hook,minor_quests/mq015,2,12,14,29,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq015\scenes\mq015_01_hook.scnlocjson
mq015_02_seller_holocall,minor_quests/mq015,1,3,4,8,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq015\scenes\mq015_02_seller_holocall.scnlocjson
mq015_03_restaurant,minor_quests/mq015,4,16,20,49,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq015\scenes\mq015_03_restaurant.scnlocjson
mq015_04_stash,minor_quests/mq015,2,5,7,9,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq015\scenes\mq015_04_stash.scnlocjson
mq015_05_afterlife,minor_quests/mq015,5,14,19,52,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq015\scenes\mq015_05_afterlife.scnlocjson
mq016_01_freezer,minor_quests/mq016,7,13,20,36,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq016\scenes\mq016_01_freezer.scnlocjson
mq016_02_afterlife,minor_quests/mq016,7,29,36,79,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq016\scenes\mq016_02_afterlife.scnlocjson
mq017_streetkid_01a_johnny,minor_quests/mq017,1,3,4,15,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq017\scenes\mq017_streetkid_01a_johnny.scnlocjson
mq017_streetkid_01_kirk_calling,minor_quests/mq017,1,3,4,17,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq017\scenes\mq017_streetkid_01_kirk_calling.scnlocjson
mq017_streetkid_02_reunion,minor_quests/mq017,6,13,19,33,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq017\scenes\mq017_streetkid_02_reunion.scnlocjson
mq017_streetkid_03_confront_thugs,minor_quests/mq017,4,18,22,50,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq017\scenes\mq017_streetkid_03_confront_thugs.scnlocjson
mq018_01_call,minor_quests/mq018,2,7,9,30,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq018\scenes\mq018_01_call.scnlocjson
mq018_02_fortuneteller,minor_quests/mq018,5,23,28,56,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq018\scenes\mq018_02_fortuneteller.scnlocjson
mq018_03_call02,minor_quests/mq018,1,5,6,15,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq018\scenes\mq018_03_call02.scnlocjson
mq018_05_brooklyn,minor_quests/mq018,2,9,11,24,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq018\scenes\mq018_05_brooklyn.scnlocjson
mq018_06_solar,minor_quests/mq018,4,9,13,22,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq018\scenes\mq018_06_solar.scnlocjson
mq018_07_protein,minor_quests/mq018,4,7,11,22,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq018\scenes\mq018_07_protein.scnlocjson
mq019_01_notell_motel,minor_quests/mq019,6,23,29,84,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq019\scenes\mq019_01_notell_motel.scnlocjson
mq019_03_night_club,minor_quests/mq019,10,32,42,81,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq019\scenes\mq019_03_night_club.scnlocjson
mq019_04_manager,minor_quests/mq019,5,33,38,73,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq019\scenes\mq019_04_manager.scnlocjson
mq019_05_holocall,minor_quests/mq019,4,12,16,27,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq019\scenes\mq019_05_holocall.scnlocjson
mq019_06_finale,minor_quests/mq019,6,14,20,43,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq019\scenes\mq019_06_finale.scnlocjson
mq021_01_briefing,minor_quests/mq021,4,7,11,30,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq021\scenes\mq021_01_briefing.scnlocjson
mq021_02_hospital_meeting,minor_quests/mq021,6,20,26,51,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq021\scenes\mq021_02_hospital_meeting.scnlocjson
mq021_03_ending,minor_quests/mq021,2,6,8,17,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq021\scenes\mq021_03_ending.scnlocjson
mq022_01_diner,minor_quests/mq022,7,28,35,65,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq022\scenes\mq022_01_diner.scnlocjson
mq023_01_johnny,minor_quests/mq023,3,11,14,36,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq023\scenes\mq023_01_johnny.scnlocjson
mq023_02_dinner,minor_quests/mq023,2,6,8,25,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq023\scenes\mq023_02_dinner.scnlocjson
mq023_03_street_vendor,minor_quests/mq023,10,31,41,104,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq023\scenes\mq023_03_street_vendor.scnlocjson
mq024_01_call_sandra,minor_quests/mq024,3,8,11,39,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq024\scenes\mq024_01_call_sandra.scnlocjson
mq024_02_meet_sandra,minor_quests/mq024,12,22,34,90,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq024\scenes\mq024_02_meet_sandra.scnlocjson
mq025_00_setup,minor_quests/mq025,7,0,7,19,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq025\scenes\mq025_00_setup.scnlocjson
mq025_02_kabuki_new,minor_quests/mq025,5,38,43,68,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq025\scenes\mq025_02_kabuki_new.scnlocjson
mq025_03_arroyo,minor_quests/mq025,4,23,27,57,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq025\scenes\mq025_03_arroyo.scnlocjson
mq025_05_glen,minor_quests/mq025,5,33,38,72,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq025\scenes\mq025_05_glen.scnlocjson
mq025_06_pacifica,minor_quests/mq025,4,23,27,53,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq025\scenes\mq025_06_pacifica.scnlocjson
mq025_07_fight_club,minor_quests/mq025,5,21,26,63,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq025\scenes\mq025_07_fight_club.scnlocjson
mq025_08_finale,minor_quests/mq025,20,101,121,210,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq025\scenes\mq025_08_finale.scnlocjson
mq026_01_prophecy,minor_quests/mq026,6,60,66,134,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq026\scenes\mq026_01_prophecy.scnlocjson
mq026_02_death,minor_quests/mq026,7,25,32,78,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq026\scenes\mq026_02_death.scnlocjson
mq026_03_nomad,minor_quests/mq026,6,33,39,90,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq026\scenes\mq026_03_nomad.scnlocjson
mq026_04_smuggler,minor_quests/mq026,4,24,28,48,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq026\scenes\mq026_04_smuggler.scnlocjson
mq028_01_holocall,minor_quests/mq028,2,9,11,37,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq028\scenes\mq028_01_holocall.scnlocjson
mq028_02_park,minor_quests/mq028,13,106,119,168,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq028\scenes\mq028_02_park.scnlocjson
mq028_03_resolution,minor_quests/mq028,2,21,23,39,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq028\scenes\mq028_03_resolution.scnlocjson
mq028_04_idle,minor_quests/mq028,6,13,19,19,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq028\scenes\mq028_04_idle.scnlocjson
mq029_01a_garage,minor_quests/mq029,1,2,3,6,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq029\scenes\mq029_01a_garage.scnlocjson
mq029_01b_josie_body,minor_quests/mq029,1,1,2,4,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq029\scenes\mq029_01b_josie_body.scnlocjson
mq029_01_james,minor_quests/mq029,4,11,15,41,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq029\scenes\mq029_01_james.scnlocjson
mq029_xx_debug,minor_quests/mq029,3,2,5,10,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq029\scenes\test\mq029_xx_debug.scnlocjson
mq030_01_melisa,minor_quests/mq030,8,64,72,117,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq030\scenes\mq030_01_melisa.scnlocjson
mq030_02_jinguji_community,minor_quests/mq030,0,0,0,0,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq030\scenes\mq030_02_jinguji_community.scnlocjson
mq032_00_chicken_test_setup,minor_quests/mq032,2,0,2,5,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq032\scenes\mq032_00_chicken_test_setup.scnlocjson
mq032_01_hook,minor_quests/mq032,5,19,24,61,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq032\scenes\mq032_01_hook.scnlocjson
mq032_02_maelstrom,minor_quests/mq032,5,35,40,89,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq032\scenes\mq032_02_maelstrom.scnlocjson
mq032_03_epilogue,minor_quests/mq032,4,16,20,56,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq032\scenes\mq032_03_epilogue.scnlocjson
mq033_0_debug_teleports,minor_quests/mq033,6,0,6,40,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq033\scenes\mq033_0_debug_teleports.scnlocjson
mq033_1_first_grafitti,minor_quests/mq033,25,10,35,60,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq033\scenes\mq033_1_first_grafitti.scnlocjson
mq033_2_all_grafitti,minor_quests/mq033,4,11,15,42,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq033\scenes\mq033_2_all_grafitti.scnlocjson
mq033_chicken_test,minor_quests/mq033,1,0,1,3,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq033\scenes\mq033_chicken_test.scnlocjson
mq034_01_scene,minor_quests/mq034,2,0,2,2,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq034\scenes\mq034_01_scene.scnlocjson
mq034_xx_debug,minor_quests/mq034,0,0,0,0,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq034\scenes\mq034_xx_debug.scnlocjson
mq035_chicken_test,minor_quests/mq035,1,0,1,3,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq035\scenes\mq035_chicken_test.scnlocjson
mq035_hook_call,minor_quests/mq035,2,7,9,19,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq035\scenes\mq035_hook_call.scnlocjson
mq035_ozob_dialogues,minor_quests/mq035,3,32,35,78,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq035\scenes\mq035_ozob_dialogues.scnlocjson
mq036_chicken_test,minor_quests/mq036,1,0,1,3,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq036\scenes\mq036_chicken_test.scnlocjson
mq036_scavengers,minor_quests/mq036,3,5,8,18,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq036\scenes\mq036_scavengers.scnlocjson
mq036_stefan_dialogues,minor_quests/mq036,8,24,32,74,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq036\scenes\mq036_stefan_dialogues.scnlocjson
mq037_01_brendan_scenes,minor_quests/mq037,29,96,125,321,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq037\scenes\mq037_01_brendan_scenes.scnlocjson
mq037_chicken_test,minor_quests/mq037,1,0,1,9,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq037\scenes\mq037_chicken_test.scnlocjson
mq038_01b_fisher_village,minor_quests/mq038,1,10,11,20,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq038\scenes\mq038_01b_fisher_village.scnlocjson
mq038_01_briefing,minor_quests/mq038,3,6,9,25,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq038\scenes\mq038_01_briefing.scnlocjson
mq038_02_ending,minor_quests/mq038,3,9,12,25,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq038\scenes\mq038_02_ending.scnlocjson
mq040_00_chicken_test,minor_quests/mq040,4,0,4,10,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq040\scenes\mq040_00_chicken_test.scnlocjson
mq040_01_bar,minor_quests/mq040,6,35,41,99,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq040\scenes\mq040_01_bar.scnlocjson
mq040_02_trail_wife,minor_quests/mq040,0,15,15,31,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq040\scenes\mq040_02_trail_wife.scnlocjson
mq040_03_ripperdoc,minor_quests/mq040,5,28,33,85,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq040\scenes\mq040_03_ripperdoc.scnlocjson
mq041_corpo_01_deadmans_switch,minor_quests/mq041,0,1,1,9,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq041\scenes\mq041_corpo_01_deadmans_switch.scnlocjson
mq041_corpo_02_confrontation,minor_quests/mq041,5,22,27,60,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq041\scenes\mq041_corpo_02_confrontation.scnlocjson
mq042_nomad_01_gps_signal,minor_quests/mq042,0,1,1,2,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq042\scenes\mq042_nomad_01_gps_signal.scnlocjson
mq042_nomad_02_car_found,minor_quests/mq042,7,32,39,89,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq042\scenes\mq042_nomad_02_car_found.scnlocjson
